user_id,n_fake_sites,n_fact_sites,n_total_sites
276356796,10,2,12
276389757,10,3,13
276712789,10,3,13
278385017,10,1,11
280451091,10,3,13
282224034,10,0,10
283218964,10,3,13
283327937,10,3,13
285328319,10,3,13
289044386,10,3,13
290885049,10,4,14
291510808,10,1,11
291762449,10,2,12
293158668,10,0,10
293490008,10,1,11
295350253,10,1,11
296584207,10,4,14
297483708,10,1,11
297561618,10,0,10
298034527,10,4,14
298856575,10,1,11
299066548,10,1,11
299190586,10,2,12
300162142,10,2,12
302703623,10,0,10
302726162,10,3,13
304432374,10,1,11
304547737,10,1,11
305904374,10,3,13
306187852,10,3,13
308534014,10,2,12
311642750,10,4,14
311925651,10,3,13
312457155,10,1,11
312477483,10,2,12
314243234,10,3,13
314602586,10,1,11
314722934,10,3,13
315230262,10,0,10
315418953,10,1,11
315495725,10,3,13
317590343,10,0,10
321467768,10,1,11
321982863,10,2,12
322005131,10,2,12
322266894,10,1,11
322676446,10,1,11
322682659,10,2,12
322934616,10,1,11
325340700,10,4,14
326825780,10,2,12
329189433,10,2,12
329463466,10,2,12
329688737,10,3,13
330643630,10,2,12
332859680,10,2,12
334555988,10,1,11
334910921,10,2,12
335710506,10,4,14
336145241,10,1,11
336372061,10,1,11
337913586,10,0,10
338560059,10,2,12
339438465,10,1,11
339962901,10,2,12
340241228,10,0,10
340551401,10,1,11
340786611,10,3,13
342706292,10,2,12
343334093,10,0,10
344362966,10,1,11
345019341,10,4,14
345993851,10,0,10
346015198,10,3,13
350317017,10,2,12
351311908,10,4,14
352431616,10,0,10
352900778,10,2,12
354335542,10,0,10
354593834,10,1,11
355028519,10,5,15
355471161,10,0,10
355869749,10,4,14
357029197,10,4,14
357875764,10,2,12
362650462,10,2,12
362774363,10,3,13
364956613,10,1,11
365796009,10,1,11
366717113,10,3,13
366962199,10,1,11
367271007,10,4,14
369292654,10,2,12
369721618,10,1,11
370057201,10,0,10
370150144,10,1,11
371286889,10,2,12
371393999,10,3,13
373403084,10,2,12
374331930,10,0,10
374577469,10,1,11
374826129,10,4,14
376226841,10,1,11
377461353,10,0,10
377763356,10,0,10
379648875,10,2,12
380059087,10,2,12
380735071,10,0,10
382255869,10,0,10
383313838,10,1,11
384538391,10,3,13
385292192,10,2,12
386017332,10,3,13
386751965,10,0,10
389188265,10,2,12
389297134,10,2,12
390499415,10,1,11
391497091,10,3,13
392340964,10,2,12
394796986,10,3,13
394840322,10,0,10
395462175,10,2,12
396095407,10,0,10
396831702,10,2,12
397628258,10,0,10
398073907,10,1,11
402421303,10,4,14
403211452,10,3,13
403647191,10,2,12
405909513,10,0,10
406749494,10,1,11
408590976,10,1,11
409430647,10,1,11
410056274,10,4,14
410972730,10,4,14
411079287,10,3,13
412611552,10,3,13
412864943,10,3,13
414826904,10,1,11
414831408,10,2,12
415228744,10,3,13
416323866,10,1,11
416981394,10,1,11
421312609,10,1,11
421403288,10,1,11
421772747,10,1,11
422426986,10,0,10
425061632,10,2,12
426369194,10,3,13
427062600,10,3,13
428224490,10,2,12
430057402,10,4,14
430579114,10,4,14
430925630,10,2,12
431198790,10,1,11
432725203,10,1,11
433587038,10,3,13
434073916,10,2,12
435542488,10,2,12
435958880,10,2,12
437109208,10,2,12
438827648,10,0,10
439141551,10,4,14
439199052,10,0,10
442426470,10,2,12
442996741,10,1,11
444384825,10,0,10
446755818,10,1,11
446946729,10,0,10
447685188,10,1,11
448160125,10,0,10
448515675,10,2,12
453210266,10,2,12
454784580,10,1,11
455264990,10,2,12
457188546,10,2,12
458411712,10,2,12
458697809,10,2,12
462334014,10,2,12
462391467,10,1,11
462832238,10,4,14
463228155,10,0,10
463770958,10,1,11
470524840,10,1,11
471333218,10,2,12
471860043,10,1,11
473136093,10,3,13
474178244,10,3,13
474242346,10,1,11
480706635,10,0,10
482694137,10,2,12
482748760,10,2,12
485179361,10,1,11
487168474,10,1,11
489877664,10,0,10
491798554,10,1,11
492495319,10,1,11
495021290,10,1,11
498007394,10,2,12
502166388,10,0,10
503207023,10,1,11
503494582,10,2,12
504720798,10,1,11
510513542,10,2,12
515728731,10,3,13
516610672,10,0,10
517912413,10,2,12
517946537,10,3,13
519951175,10,0,10
520063574,10,2,12
524901955,10,3,13
524943970,10,1,11
525965449,10,1,11
526380726,10,2,12
526636421,10,1,11
528056415,10,2,12
528064878,10,2,12
530825491,10,2,12
531487443,10,1,11
531526536,10,0,10
531565758,10,3,13
531586866,10,1,11
531846662,10,0,10
531854855,10,2,12
532209187,10,2,12
532285060,10,2,12
532438266,10,1,11
533588637,10,1,11
535114284,10,3,13
535662805,10,4,14
536567784,10,2,12
541279160,10,2,12
542047708,10,2,12
542961492,10,2,12
544417880,10,1,11
544886223,10,1,11
545474475,10,4,14
545477814,10,3,13
545783958,10,3,13
546366633,10,4,14
547069280,10,2,12
547177001,10,0,10
547269263,10,1,11
549528704,10,1,11
550532755,10,2,12
550952740,10,2,12
551637176,10,2,12
552093372,10,1,11
553190985,10,2,12
553643100,10,0,10
553880367,10,1,11
559009166,10,2,12
559720879,10,3,13
562739106,10,1,11
564648532,10,3,13
565551550,10,1,11
568521829,10,3,13
569589460,10,4,14
574166517,10,4,14
575648685,10,2,12
575961549,10,1,11
576580745,10,0,10
579342153,10,0,10
581419617,10,0,10
582352257,10,1,11
583053128,10,4,14
584913961,10,3,13
587456579,10,3,13
588475097,10,1,11
588750553,10,1,11
589761428,10,2,12
589945852,10,0,10
591092889,10,0,10
591451860,10,1,11
593513239,10,3,13
594197204,10,1,11
595668259,10,2,12
596615669,10,5,15
598925796,10,2,12
599406008,10,2,12
602239077,10,2,12
605757334,10,4,14
607558430,10,4,14
608637244,10,3,13
608642919,10,2,12
610545368,10,1,11
610943786,10,2,12
610986290,10,3,13
611621888,10,0,10
612373254,10,2,12
618459683,10,1,11
618800638,10,0,10
621162806,10,0,10
621510513,10,1,11
621620724,10,3,13
623805899,10,3,13
624319087,10,2,12
624419139,10,1,11
628038157,10,4,14
628789551,10,4,14
631224927,10,3,13
631398702,10,1,11
631781675,10,3,13
632378545,10,1,11
632509336,10,1,11
632982714,10,2,12
633441834,10,3,13
634475330,10,1,11
701094366,10,2,12
702908163,10,2,12
705564782,10,3,13
707718853,10,2,12
707742697,10,1,11
709294088,10,2,12
709426128,10,3,13
711267839,10,0,10
711507721,10,2,12
716277183,10,1,11
718107822,10,1,11
720362750,10,2,12
725553660,10,1,11
728588534,10,1,11
734953902,10,1,11
742588405,10,1,11
743407993,10,2,12
745854734,10,3,13
752493806,10,2,12
755897108,10,1,11
759435104,10,1,11
764080735,10,0,10
764413158,10,2,12
767522616,10,0,10
768042374,10,3,13
771791833,10,1,11
776055774,10,2,12
782752682,10,3,13
784769190,10,1,11
787908966,10,1,11
788226090,10,1,11
790344848,10,3,13
791841379,10,4,14
793044632,10,2,12
793484450,10,2,12
794368208,10,2,12
794594016,10,1,11
798034514,10,0,10
798890670,10,3,13
799257301,10,2,12
801558991,10,4,14
801962070,10,0,10
805559731,10,1,11
807915757,10,0,10
808175803,10,0,10
819388633,10,0,10
821683694,10,1,11
823809320,10,1,11
824450408,10,4,14
827067685,10,2,12
834699973,10,1,11
838760262,10,3,13
840260323,10,1,11
842358253,10,0,10
842378744,10,0,10
844824048,10,3,13
846937712,10,1,11
854982762,10,1,11
855632448,10,0,10
857121152,10,2,12
863770784,10,0,10
864819445,10,1,11
866261396,10,3,13
867336522,10,1,11
881263908,10,4,14
885794670,10,1,11
887408437,10,2,12
887998063,10,3,13
889024146,10,4,14
889753225,10,2,12
889801698,10,1,11
890678706,10,1,11
892501837,10,1,11
893856362,10,2,12
898953248,10,1,11
902229428,10,0,10
902759282,10,1,11
904821493,10,0,10
905828148,10,4,14
908951886,10,2,12
911656490,10,1,11
917723953,10,1,11
918147986,10,1,11
920219473,10,3,13
921437132,10,1,11
921904849,10,3,13
926472168,10,2,12
926709408,10,4,14
928827271,10,3,13
930346952,10,3,13
930702685,10,3,13
930988064,10,2,12
931010875,10,2,12
932662676,10,1,11
932756239,10,3,13
932863866,10,2,12
933603288,10,1,11
937639507,10,2,12
944470134,10,3,13
946261009,10,1,11
950498635,10,4,14
958223216,10,3,13
960565147,10,3,13
960623388,10,1,11
963506827,10,2,12
968152074,10,3,13
973285034,10,3,13
976664240,10,1,11
979035560,10,0,10
997197577,10,1,11
998397548,10,1,11
1001929386,10,1,11
1004859236,10,3,13
1013330785,10,1,11
1016236338,10,1,11
1024300562,10,2,12
1027202444,10,3,13
1032432954,10,1,11
1033862022,10,2,12
1034417863,10,1,11
1056733165,10,1,11
1069749984,10,2,12
1071986694,10,1,11
1078094414,10,4,14
1083749497,10,0,10
1094197688,10,3,13
1097225142,10,2,12
1109948761,10,0,10
1120579568,10,0,10
1123712497,10,2,12
1129661486,10,3,13
1144064870,10,0,10
1145739655,10,0,10
1147276890,10,2,12
1179862328,10,3,13
1185013680,10,0,10
1190898636,10,1,11
1193780617,10,0,10
1195535130,10,1,11
1206477884,10,3,13
1209181404,10,0,10
1211999354,10,1,11
1216957902,10,2,12
1225439204,10,2,12
1225729946,10,1,11
1237825812,10,3,13
1242844508,10,2,12
1244812615,10,2,12
1251812930,10,2,12
1253289434,10,5,15
1255836218,10,2,12
1262872968,10,2,12
1263289160,10,1,11
1268703074,10,4,14
1268941237,10,2,12
1276368361,10,3,13
1278184561,10,1,11
1279467138,10,1,11
1280895307,10,0,10
1283398712,10,1,11
1284817364,10,0,10
1284984632,10,2,12
1288986829,10,3,13
1291664504,10,2,12
1292006972,10,1,11
1306073227,10,0,10
1325570360,10,1,11
1327078226,10,2,12
1340590758,10,2,12
1348445442,10,3,13
1355433163,10,0,10
1356123823,10,4,14
1360202497,10,3,13
1362062648,10,0,10
1363429202,10,2,12
1363431912,10,1,11
1370664036,10,1,11
1373151770,10,0,10
1380642218,10,0,10
1403108310,10,2,12
1406751253,10,0,10
1411396740,10,1,11
1415550662,10,1,11
1427757265,10,2,12
1428404786,10,3,13
1445037980,10,1,11
1449729692,10,2,12
1450257787,10,4,14
1455214891,10,1,11
1458557011,10,2,12
1460958716,10,3,13
1469419212,10,2,12
1470409188,10,1,11
1471218535,10,4,14
1475614704,10,0,10
1488864481,10,0,10
1499717940,10,0,10
1500110215,10,3,13
1512098724,10,4,14
1512234564,10,2,12
1528941756,10,2,12
1536716030,10,0,10
1546813656,10,1,11
1548506839,10,2,12
1552758084,10,2,12
1553994727,10,2,12
1560971378,10,1,11
1565939916,10,3,13
1566844140,10,2,12
1569117439,10,1,11
1572329072,10,1,11
1576552782,10,1,11
1577923980,10,4,14
1581319537,10,1,11
1588962332,10,1,11
1589158382,10,1,11
1589267491,10,1,11
1596757705,10,2,12
1598812760,10,4,14
1599739404,10,2,12
1600881572,10,1,11
1601806597,10,2,12
1607353381,10,1,11
1607390360,10,3,13
1616815981,10,0,10
1621208437,10,0,10
1623513960,10,0,10
1625955996,10,2,12
1644805254,10,4,14
1646839651,10,1,11
1650207420,10,3,13
1652975815,10,0,10
1653709356,10,1,11
1654412989,10,2,12
1659221779,10,3,13
1663972316,10,0,10
1665989184,10,0,10
1668756914,10,3,13
1676285761,10,2,12
1681212607,10,1,11
1682179470,10,3,13
1688723334,10,0,10
1691497362,10,1,11
1692466376,10,2,12
1694505757,10,0,10
1694885834,10,1,11
1706302074,10,2,12
1722199244,10,3,13
1725045786,10,2,12
1856030857,10,0,10
1871356207,10,1,11
1876106299,10,3,13
1886402096,10,2,12
1897817845,10,1,11
1901735065,10,4,14
1902517718,10,1,11
1902990565,10,1,11
1904362783,10,3,13
1919066210,10,4,14
1923871626,10,0,10
1927194554,10,1,11
1928003306,10,2,12
1928043908,10,3,13
1928290020,10,4,14
1928561437,10,3,13
1932204139,10,1,11
1932816230,10,4,14
1933427017,10,1,11
1940260496,10,1,11
1945700048,10,1,11
1949150929,10,2,12
1951406928,10,3,13
1952905440,10,4,14
1961363053,10,0,10
1963305084,10,2,12
1967254920,10,3,13
1972822500,10,0,10
1973301416,10,2,12
1976799128,10,2,12
1977024967,10,2,12
2147629573,10,2,12
2147720607,10,4,14
2151472958,10,2,12
2152399620,10,3,13
2157536322,10,3,13
2161787000,10,2,12
2169470797,10,2,12
2170199291,10,0,10
2177658393,10,1,11
2178494170,10,1,11
2178579863,10,1,11
2178922148,10,0,10
2183094133,10,1,11
2183184162,10,2,12
2186599788,10,1,11
2189444204,10,2,12
2193065825,10,1,11
2194548046,10,0,10
2198817853,10,1,11
2200521729,10,3,13
2204089021,10,1,11
2207745422,10,1,11
2210248683,10,1,11
2222074681,10,2,12
2223569262,10,1,11
2223716640,10,2,12
2227000550,10,0,10
2241051079,10,0,10
2242866050,10,3,13
2243530995,10,3,13
2246898978,10,2,12
2248582168,10,4,14
2249714648,10,1,11
2252260969,10,2,12
2253514663,10,1,11
2259620022,10,2,12
2263130047,10,2,12
2263491734,10,0,10
2268016048,10,2,12
2270517973,10,2,12
2279480828,10,0,10
2279689231,10,4,14
2289040528,10,2,12
2293139616,10,1,11
2293810932,10,2,12
2299203717,10,1,11
2301820159,10,1,11
2302175430,10,2,12
2305604299,10,1,11
2307195656,10,3,13
2307667986,10,3,13
2309040594,10,1,11
2314436467,10,2,12
2315679386,10,2,12
2315931776,10,0,10
2316133112,10,1,11
2316170618,10,1,11
2320136372,10,0,10
2323179422,10,2,12
2329396765,10,1,11
2329525919,10,0,10
2331039880,10,1,11
2337160702,10,1,11
2337490808,10,1,11
2342258809,10,0,10
2349012840,10,2,12
2355449911,10,3,13
2361492889,10,4,14
2361689892,10,1,11
2361859956,10,3,13
2363153406,10,3,13
2363282160,10,1,11
2365960436,10,3,13
2369300364,10,4,14
2372023345,10,1,11
2375964679,10,0,10
2376574058,10,2,12
2377159574,10,0,10
2377993263,10,1,11
2381651778,10,2,12
2386122563,10,0,10
2387008664,10,1,11
2387884148,10,0,10
2394221167,10,1,11
2402871253,10,3,13
2404148318,10,2,12
2408083531,10,1,11
2409414559,10,2,12
2411049716,10,0,10
2414168274,10,0,10
2417385907,10,2,12
2418774365,10,2,12
2423084821,10,0,10
2424571394,10,1,11
2436723198,10,2,12
2437505664,10,1,11
2439086884,10,0,10
2444622247,10,2,12
2445586759,10,1,11
2447021562,10,3,13
2449120862,10,1,11
2450466770,10,0,10
2452084164,10,1,11
2470194618,10,4,14
2481896449,10,0,10
2488263439,10,2,12
2490389310,10,2,12
2491517276,10,1,11
2492306720,10,5,15
2493287096,10,2,12
2494211736,10,2,12
2494336640,10,1,11
2497451660,10,2,12
2505217028,10,1,11
2511118496,10,2,12
2519345506,10,2,12
2522314376,10,1,11
2522430293,10,1,11
2532648118,10,4,14
2539442637,10,2,12
2548705994,10,2,12
2563237269,10,0,10
2565890590,10,0,10
2567327096,10,2,12
2567368587,10,1,11
2567835569,10,1,11
2568977460,10,0,10
2569143588,10,2,12
2573512140,10,2,12
2579392453,10,2,12
2581320411,10,4,14
2582304649,10,2,12
2585988889,10,0,10
2586109003,10,0,10
2598174548,10,3,13
2605445976,10,3,13
2607703608,10,1,11
2615799900,10,0,10
2632281735,10,0,10
2638470127,10,3,13
2648649574,10,2,12
2648807550,10,1,11
2656384385,10,3,13
2659968157,10,2,12
2676550971,10,2,12
2678507624,10,1,11
2686761836,10,2,12
2691699349,10,1,11
2693483792,10,0,10
2696614196,10,2,12
2699133224,10,1,11
2715665504,10,1,11
2716890256,10,0,10
2718184811,10,3,13
2720901920,10,2,12
2726311681,10,2,12
2727663388,10,0,10
2729747485,10,0,10
2732944034,10,2,12
2734496022,10,4,14
2734574376,10,3,13
2736359780,10,2,12
2746629183,10,1,11
2746644052,10,4,14
2763882690,10,3,13
2767657664,10,3,13
2768705528,10,2,12
2772932936,10,0,10
2773918108,10,2,12
2774594252,10,2,12
2781863338,10,3,13
2783958585,10,0,10
2787601384,10,0,10
2787853129,10,1,11
2792749508,10,3,13
2794918633,10,4,14
2801925217,10,2,12
2804447746,10,0,10
2807220972,10,1,11
2808451328,10,0,10
2810218451,10,0,10
2814756798,10,0,10
2816364947,10,2,12
2819481453,10,2,12
2835748534,10,0,10
2838142815,10,3,13
2845464628,10,3,13
2848666053,10,2,12
2849157505,10,4,14
2853383033,10,2,12
2854752538,10,2,12
2855536108,10,1,11
2859137916,10,1,11
2866075717,10,3,13
2867727247,10,1,11
2869562673,10,3,13
2871364136,10,1,11
2873477152,10,0,10
2875293499,10,1,11
2877138098,10,2,12
2880122418,10,1,11
2881583811,10,1,11
2883353289,10,4,14
2884739378,10,3,13
2887440653,10,3,13
2888565960,10,1,11
2890424216,10,2,12
2892639557,10,2,12
2892916607,10,0,10
2894032402,10,1,11
2901984022,10,2,12
2906686150,10,1,11
2912429401,10,3,13
2918864866,10,0,10
2919208912,10,1,11
2920257085,10,2,12
2921064451,10,1,11
2921914308,10,2,12
2926179374,10,0,10
2935219918,10,1,11
2935444782,10,1,11
2937150214,10,1,11
2939887733,10,1,11
2940254315,10,3,13
2942062409,10,3,13
2945720283,10,1,11
2948635943,10,3,13
2949092680,10,2,12
2953865988,10,3,13
2956748154,10,3,13
2958046713,10,1,11
2958653284,10,1,11
2961574276,10,4,14
2966724502,10,3,13
2974050191,10,2,12
2978514083,10,3,13
2984727962,10,2,12
2993237220,10,2,12
2994965243,10,1,11
2996456926,10,1,11
3004708835,10,0,10
3006728331,10,3,13
3007259166,10,2,12
3007502276,10,3,13
3010348122,10,1,11
3010442038,10,0,10
3010561082,10,1,11
3013025071,10,4,14
3015080584,10,2,12
3015178005,10,2,12
3015957931,10,1,11
3018053592,10,2,12
3021539556,10,1,11
3024126927,10,2,12
3025426229,10,2,12
3027136328,10,2,12
3028702631,10,1,11
3029083276,10,2,12
3035050503,10,4,14
3040069319,10,0,10
3044596275,10,2,12
3044814820,10,1,11
3046840980,10,3,13
3053728471,10,1,11
3054219378,10,3,13
3063884472,10,0,10
3064349069,10,0,10
3067258507,10,1,11
3068102708,10,0,10
3080842813,10,2,12
3081658941,10,1,11
3082702335,10,2,12
3083893884,10,1,11
3086316936,10,3,13
3102013813,10,2,12
3104545022,10,1,11
3115929100,10,3,13
3120301769,10,2,12
3121370115,10,1,11
3127156630,10,0,10
3127709774,10,3,13
3133488306,10,2,12
3143925520,10,1,11
3146738294,10,1,11
3149709179,10,1,11
3150800516,10,1,11
3151825386,10,1,11
3154626832,10,0,10
3156705035,10,3,13
3158979158,10,4,14
3161768583,10,0,10
3166231758,10,0,10
3186668834,10,0,10
3191591624,10,1,11
3196498726,10,1,11
3199192864,10,0,10
3201789399,10,3,13
3221765581,10,1,11
3222286221,10,4,14
3222921301,10,0,10
3226766840,10,2,12
3228692530,10,2,12
3231865460,10,1,11
3233111033,10,1,11
3233164543,10,3,13
3236114473,10,1,11
3236447924,10,2,12
3240827762,10,0,10
3243450108,10,0,10
3245248531,10,1,11
3248002086,10,2,12
3248216430,10,4,14
3248753868,10,2,12
3250840256,10,2,12
3259181138,10,3,13
3270287954,10,0,10
3271614739,10,1,11
3272284375,10,4,14
3274850304,10,0,10
3276799220,10,4,14
3277908812,10,1,11
3282704666,10,2,12
3283696554,10,1,11
3285311196,10,3,13
3285503460,10,2,12
3295512715,10,3,13
3301068508,10,0,10
3301554829,10,3,13
3302109098,10,0,10
3302582467,10,2,12
3302766727,10,1,11
3305977777,10,0,10
3310740463,10,2,12
3311051301,10,2,12
3311054952,10,2,12
3313514424,10,3,13
3316081506,10,3,13
3335841262,10,1,11
3344781497,10,3,13
3345860475,10,1,11
3346563977,10,1,11
3347969549,10,1,11
3348399252,10,0,10
3349071273,10,4,14
3349309758,10,0,10
3349598134,10,1,11
3350791899,10,0,10
3351788417,10,2,12
3353061012,10,1,11
3354784032,10,2,12
3355655206,10,3,13
3365929053,10,3,13
3367831959,10,2,12
3368433035,10,0,10
3374464498,10,1,11
3378035614,10,1,11
3381686297,10,3,13
3385804869,10,0,10
3390324809,10,4,14
3394005099,10,1,11
3395130700,10,4,14
3397239460,10,0,10
3409782221,10,5,15
3410397921,10,2,12
3411191147,10,2,12
3413773991,10,2,12
3424315647,10,1,11
3426670696,10,1,11
3431974692,10,1,11
3433744403,10,3,13
3433805284,10,0,10
3447154283,10,4,14
3464939954,10,2,12
3492861317,10,3,13
3507169515,10,3,13
3508875013,10,1,11
3514479436,10,0,10
3515798233,10,0,10
3517723337,10,3,13
3519318315,10,0,10
3528516439,10,0,10
3530279000,10,0,10
3540252020,10,3,13
3552847212,10,1,11
3567976575,10,0,10
3576975202,10,2,12
3589745233,10,4,14
3591954738,10,1,11
3603903382,10,5,15
3635023273,10,0,10
3641924772,10,2,12
3657635540,10,0,10
3672584544,10,1,11
3681315799,10,1,11
3684969616,10,0,10
3702702203,10,2,12
3707246052,10,1,11
3709245494,10,1,11
3711366682,10,2,12
3713350762,10,1,11
3718933637,10,3,13
3731565562,10,0,10
3739209309,10,4,14
3746883494,10,2,12
3748722495,10,2,12
3750265342,10,1,11
3752201597,10,0,10
3754203439,10,1,11
3782421975,10,2,12
3817413628,10,1,11
3824719760,10,0,10
3829340014,10,0,10
3884047638,10,1,11
3884130733,10,1,11
3885469758,10,4,14
3905363417,10,2,12
3906673351,10,1,11
3906984673,10,1,11
3928500439,10,4,14
3937940121,10,1,11
3945533968,10,2,12
3950598676,10,2,12
3951163695,10,4,14
3951682217,10,3,13
3953871255,10,0,10
3956055689,10,2,12
3965296277,10,3,13
3969260535,10,0,10
3985438453,10,3,13
3989262431,10,3,13
3994862453,10,3,13
4005092840,10,4,14
4010268274,10,3,13
4013745015,10,2,12
4023264794,10,2,12
4029679066,10,2,12
4036201153,10,1,11
4039682603,10,0,10
4046491581,10,2,12
4052337438,10,1,11
4068254879,10,1,11
4071754307,10,2,12
4085974457,10,1,11
4090670667,10,0,10
4097455153,10,0,10
4104163753,10,1,11
4110734913,10,1,11
4114148242,10,3,13
4114739418,10,3,13
4175195954,10,1,11
4183454412,10,2,12
4188266200,10,2,12
4190671941,10,1,11
4194259092,10,2,12
4196754560,10,3,13
4206884849,10,1,11
4235585306,10,3,13
4237563432,10,5,15
4239270258,10,2,12
4239434446,10,3,13
4242995295,10,2,12
4247959813,10,2,12
4249418631,10,2,12
