user_id,n_fake_urls,n_fact_urls,n_total_urls
2256532423,341,0,341
2650426551,341,5,346
703042911101968385,341,9,350
703701473855721472,341,8,349
726236936038440960,341,10,351
752841114336493568,341,10,351
535554692,340,15,355
1567242546,340,0,340
1700681670,340,0,340
4268991619,340,6,346
704353869795606528,340,33,373
727701926544969728,340,6,346
21802725,339,15,354
126327405,339,3,342
891661093,339,0,339
2599136157,339,9,348
2898190371,339,0,339
3449902456,339,4,343
3983144637,339,5,344
709154206674866178,339,2,341
718274256036106240,339,2,341
36400108,338,6,344
60353989,338,2,340
23841163,337,7,344
306251996,337,3,340
326215403,337,4,341
537602851,337,6,343
940503344,337,1,338
4884913213,337,11,348
705674442412793856,337,11,348
721118837349957632,337,11,348
736745064697888769,337,12,349
49190063,336,10,346
265530743,336,0,336
965259182,336,3,339
2167674121,336,20,356
4145603123,336,9,345
4169185155,336,0,336
4219197432,336,23,359
4871126956,336,11,347
756310591422201856,336,9,345
769473349957226496,336,3,339
29929522,335,3,338
63843485,335,14,349
1393297200,335,6,341
4819234823,335,4,339
14230733,334,14,348
23979289,334,1,335
169123446,334,3,337
527276621,334,7,341
550684641,334,5,339
740637475,334,12,346
1852852502,334,10,344
732142037063991296,334,1,335
750850517992148992,334,0,334
60668989,333,3,336
349784771,333,5,338
469848800,333,7,340
3006600919,333,10,343
4855439824,333,14,347
705460734927491073,333,0,333
778404744494780416,333,0,333
345484611,332,1,333
779093905,332,24,356
2725704808,332,13,345
34172404,331,4,335
936894499,331,0,331
1462664791,331,5,336
2951659258,331,2,333
3193836186,331,11,342
734206860648185856,331,4,335
740358125392408576,331,18,349
17056659,330,20,350
251428031,330,19,349
384094961,330,16,346
4578923921,330,5,335
758627757039509504,330,0,330
760098153307701250,330,22,352
17712142,329,10,339
33050532,329,6,335
78831504,329,4,333
86989456,329,16,345
305877707,329,13,342
3622223535,329,12,341
746840006531092481,329,32,361
95097330,328,11,339
162301746,328,15,343
573053124,328,4,332
2902986795,328,5,333
3301842835,328,1,329
3902565862,328,7,335
4279395148,328,28,356
4843914659,328,1,329
755602366062133248,328,8,336
16857872,327,16,343
17524689,327,6,333
68207839,327,3,330
448817704,327,0,327
3409174167,327,0,327
756923919496540160,327,2,329
20435808,326,17,343
260369607,326,8,334
360967238,326,8,334
1441655905,326,1,327
3260503620,326,11,337
702895208497856512,326,14,340
706186365919080448,326,5,331
711768753344675841,326,14,340
19832102,325,14,339
42531027,325,10,335
75405585,325,5,330
421403288,325,1,326
525847693,325,5,330
2379430261,325,4,329
2490929974,325,3,328
2844479116,325,0,325
705118576710172673,325,11,336
216446007,324,3,327
498007394,324,6,330
613975936,324,2,326
900908972,324,11,335
930556002,324,5,329
53999921,323,0,323
112186577,323,2,325
262682563,323,0,323
2329260715,323,19,342
728616248439939072,323,15,338
18673125,322,16,338
38863786,322,5,327
72132436,322,17,339
331467423,322,3,325
930988064,322,2,324
3420540252,322,9,331
709907306255810560,322,9,331
763925259116355584,322,3,325
35216399,321,6,327
479104121,321,11,332
1339944438,321,9,330
3394601549,321,14,335
3941880252,321,2,323
738594621010251782,321,1,322
745350051908706304,321,6,327
86378821,320,25,345
152780763,320,15,335
3233930719,320,6,326
58052610,319,9,328
182606087,319,16,335
2372034590,319,2,321
4872606291,319,8,327
764322548754550784,319,12,331
19380916,318,27,345
34715248,318,7,325
88071033,318,5,323
146310758,318,0,318
805081368,318,4,322
1538575146,318,4,322
1839504895,318,17,335
4693602139,318,19,337
4830482521,318,3,321
702313144346017792,318,9,327
746907692283858944,318,0,318
767852081050824704,318,2,320
120651708,317,1,318
301416337,317,6,323
3320941218,317,4,321
468934741,316,1,317
542918338,316,8,324
1155575904,316,1,317
1905025994,316,0,316
2436487272,316,4,320
4583867542,316,6,322
728635523816775680,316,25,341
52655516,315,0,315
123592839,315,2,317
129949447,315,32,347
740928906,315,6,321
873172632,315,10,325
2225747204,315,4,319
2481854702,315,8,323
2798317598,315,10,325
3704001257,315,1,316
3854848703,315,2,317
3883040234,315,0,315
4568989032,315,0,315
752554272433188864,315,10,325
777909664188997638,315,5,320
25989394,314,8,322
26652733,314,5,319
27435320,314,7,321
64008841,314,14,328
345858289,314,6,320
386702427,314,1,315
427190975,314,7,321
569745251,314,2,316
2281337989,314,1,315
2992624003,314,7,321
86794987,313,7,320
301212396,313,8,321
1623519344,313,0,313
2262620679,313,10,323
3355655206,313,3,316
3409715445,313,65,378
746853969943724032,313,2,315
762008344987041792,313,8,321
23841202,312,0,312
53958222,312,9,321
74073542,312,2,314
472653951,312,5,317
1713036884,312,15,327
2519063076,312,6,318
2572645350,312,5,317
750417311744421888,312,12,324
23257405,311,0,311
27095023,311,2,313
265710819,311,12,323
569612713,311,8,319
2618573184,311,6,317
701212394794696704,311,1,312
702511602952708098,311,5,316
736293570110496768,311,2,313
107012365,310,21,331
109623426,310,22,332
202951147,310,0,310
401657173,310,17,327
526555848,310,8,318
792173743,310,2,312
1686552499,310,0,310
2269297818,310,0,310
2908002695,310,6,316
4911105927,310,4,314
703318052927094784,310,7,317
89869801,309,13,322
615360297,309,7,316
738955727339986944,309,1,310
760128353286316034,309,10,319
374226275,308,6,314
563197367,308,3,311
567626521,308,13,321
936148682,308,11,319
2848049341,308,7,315
3296734251,308,14,322
756959694716039168,308,0,308
393190233,307,8,315
2149769052,307,0,307
3112345673,307,8,315
4371235214,307,0,307
4736727918,307,4,311
17687565,306,4,310
19742226,306,5,311
21056656,306,0,306
30644500,306,11,317
182453941,306,0,306
262529998,306,1,307
3772895061,306,2,308
711379646319861760,306,22,328
721002648288292864,306,5,311
317240857,305,2,307
373331421,305,10,315
1064203465,305,16,321
2622794806,305,1,306
3997870336,305,6,311
760597737494683652,305,3,308
29901477,304,1,305
40189359,304,20,324
613796565,304,20,324
1623977834,304,1,305
3189683242,304,0,304
4228642894,304,0,304
468783338,303,0,303
549600981,303,12,315
2167585616,303,10,313
3322754713,303,0,303
3394898979,303,26,329
4197645318,303,6,309
4529429414,303,11,314
713127503351713793,303,8,311
750377949065535488,303,7,310
33436115,302,3,305
38939605,302,2,304
260337572,302,6,308
1049053260,302,0,302
1700204558,302,5,307
2273797556,302,14,316
741423378905632768,302,0,302
21150859,301,0,301
216498790,301,22,323
245885182,301,10,311
571592528,301,2,303
807472957,301,19,320
822533414,301,13,314
2307296066,301,39,340
2424564421,301,15,316
2491813500,301,4,305
3061797379,301,21,322
3995662453,301,14,315
4918685888,301,1,302
751482605334241280,301,26,327
15197900,300,14,314
90502102,300,1,301
133005157,300,10,310
550312259,300,8,308
1318788516,300,1,301
4860394491,300,7,307
68284249,299,6,305
299599079,299,0,299
474054440,299,3,302
861589381,299,9,308
1631841212,299,11,310
3550037417,299,2,301
725426968888397824,299,9,308
744185866097025024,299,3,302
26947929,298,21,319
166216613,298,0,298
295195137,298,4,302
2369654078,298,8,306
2716100047,298,13,311
2911804329,298,7,305
710272012766281728,298,11,309
733663385443782656,298,4,302
789556300938117120,298,0,298
199097020,297,4,301
4270517292,297,18,315
4422984375,297,14,311
4807953266,297,0,297
730865469062680577,297,6,303
747808244475830273,297,2,299
3358431453,296,3,299
3433617016,296,18,314
212543625,295,3,298
466028132,295,9,304
959349781,295,8,303
3003883030,295,0,295
707640775643930624,295,7,302
90182089,294,5,299
298837102,294,1,295
2329373178,294,14,308
768969589380288512,294,1,295
785645577346256896,294,10,304
205472863,293,3,296
509384598,293,8,301
762993488287764481,293,1,294
779004736997470209,293,1,294
784447353273012224,293,0,293
45252500,292,8,300
61756904,292,0,292
197838315,292,9,301
253637278,292,19,311
419961805,292,6,298
438051476,292,8,300
4445498741,292,21,313
740379906974978049,292,5,297
785318767278653440,292,3,295
16512565,291,5,296
17491671,291,4,295
49596186,291,4,295
246380932,291,10,301
415175014,291,10,301
1132366646,291,0,291
758024708667289601,291,2,293
14999840,290,2,292
167716675,290,0,290
244041701,290,4,294
422838569,290,5,295
843820334,290,3,293
874132542,290,0,290
983070032,290,8,298
3246358172,290,21,311
4244457140,290,17,307
5950272,289,11,300
16062087,289,8,297
28534205,289,7,296
291709775,289,5,294
490975378,289,4,293
733513268,289,12,301
790830852,289,8,297
2248442846,289,3,292
2868385787,289,1,290
3904637064,289,0,289
4874129992,289,9,298
294596045,288,0,288
331349665,288,9,297
2310760531,288,3,291
3327424237,288,21,309
4677632868,288,1,289
21965432,287,27,314
29993565,287,10,297
91237627,287,15,302
172255937,287,8,295
2887593005,287,15,302
707380887978164224,287,0,287
30852083,286,0,286
522498774,286,0,286
591887278,286,0,286
2687434471,286,1,287
747887591547101184,286,6,292
16252985,285,7,292
79468315,285,14,299
85629721,285,0,285
187716379,285,4,289
321982863,285,4,289
480706635,285,0,285
1259393028,285,13,298
1561539391,285,9,294
2440620382,285,17,302
2771575558,285,7,292
2796349244,285,5,290
721757120849453057,285,26,311
749097009835978754,285,12,297
757798189512531970,285,11,296
784820204563996672,285,4,289
146408874,284,16,300
277120807,284,1,285
360805303,284,5,289
490179072,284,19,303
765213068,284,2,286
860311272,284,38,322
879038035,284,2,286
1942866666,284,3,287
2818143486,284,1,285
713035300600066049,284,7,291
734192410264096768,284,19,303
14565490,283,4,287
71278773,283,1,284
211068552,283,11,294
1169382680,283,15,298
2539442637,283,9,292
713478051720343552,283,11,294
17818842,282,3,285
19109771,282,2,284
28975965,282,0,282
317284206,282,19,301
353931229,282,15,297
1869484002,282,2,284
3390098350,282,10,292
4596028158,282,2,284
787650258218123268,282,1,283
16532422,281,2,283
88098920,281,2,283
223016302,281,4,285
382914766,281,3,284
384599314,281,2,283
3360131914,281,3,284
77397374,280,0,280
102803388,280,3,283
123521611,280,0,280
567841401,280,9,289
630577781,280,0,280
850048008,280,3,283
1723376107,280,31,311
3093907031,280,6,286
3410689588,280,15,295
3951516256,280,1,281
708011805663170560,280,0,280
26853182,279,0,279
28009151,279,1,280
237140311,279,8,287
347376606,279,0,279
1930148504,279,0,279
2159779477,279,6,285
3658348636,279,3,282
702964093456666625,279,9,288
743225881364209665,279,11,290
780949417469865984,279,0,279
46596461,278,2,280
198554300,278,0,278
274891222,278,16,294
745136880841220096,278,3,281
28399177,277,0,277
154532994,277,2,279
159009432,277,15,292
228226852,277,2,279
776998171,277,15,292
1325337348,277,10,287
2920659436,277,8,285
18548665,276,0,276
63243592,276,3,279
114141144,276,1,277
719391704,276,8,284
1413808069,276,8,284
1575689569,276,2,278
4910270788,276,6,282
747022245399265280,276,1,277
37627693,275,4,279
113423378,275,10,285
270134005,275,4,279
275701123,275,27,302
314870063,275,0,275
784865526,275,8,283
874628059,275,6,281
4430503527,275,36,311
4805891677,275,17,292
4870766213,275,0,275
705761014147493889,275,2,277
712486863261536256,275,0,275
745681473416605696,275,11,286
257933772,274,14,288
304820025,274,10,284
374284455,274,11,285
402233237,274,3,277
867467498,274,13,287
2297125818,274,11,285
4282865114,274,17,291
718834655441657858,274,3,277
758993789604073473,274,6,280
766259231431548928,274,13,287
781947890289827840,274,5,279
21159425,273,0,273
24716438,273,0,273
25056367,273,4,277
154228382,273,11,284
227438020,273,7,280
2737239349,273,14,287
4571904743,273,0,273
701069957107322881,273,15,288
710932536420077568,273,3,276
753993480125358080,273,35,308
16989970,272,15,287
45493958,272,2,274
897724556,272,4,276
1375226216,272,10,282
2268344145,272,10,282
3308703357,272,14,286
3314677222,272,12,284
3948911182,272,12,284
4291655293,272,6,278
4875977234,272,6,278
705196121363243008,272,0,272
734477158639230977,272,1,273
736072798481711108,272,0,272
24569396,271,1,272
169943413,271,0,271
816641287,271,6,277
4292539453,271,6,277
4865974714,271,6,277
759234375015956480,271,2,273
768478842633785345,271,10,281
181309184,270,6,276
387265077,270,4,274
466109180,270,1,271
1091853968,270,2,272
3843640245,270,7,277
705047741911736320,270,17,287
727328316345208833,270,4,274
734087285210120192,270,20,290
19432346,269,22,291
22297730,269,10,279
57234339,269,0,269
130020846,269,10,279
890674015,269,6,275
1648943900,269,2,271
2899568855,269,5,274
3269565836,269,6,275
3752361681,269,10,279
4324657154,269,14,283
4856996010,269,15,284
4897039492,269,14,283
786683653292191744,269,3,272
135008854,268,8,276
152208943,268,3,271
284690239,268,0,268
362813558,268,4,272
634686904,268,4,272
2278246392,268,1,269
2336005398,268,1,269
2458410882,268,17,285
3155025981,268,8,276
4728810611,268,2,270
726483436597338114,268,0,268
737672808059285504,268,5,273
785907061800349696,268,8,276
215701843,267,5,272
267965934,267,0,267
1528072561,267,21,288
2703114008,267,13,280
2825036970,267,2,269
3312540300,267,8,275
713953191742816261,267,8,275
21363569,266,3,269
228134082,266,8,274
788462102,266,4,270
2211027127,266,11,277
4234882707,266,12,278
702960609990545408,266,16,282
703264025010954240,266,6,272
97710257,265,8,273
172947296,265,9,274
329681844,265,9,274
2829196009,265,18,283
3385044495,265,2,267
4852473305,265,10,275
715259009561808896,265,41,306
735526264879124481,265,0,265
791344199538847745,265,4,269
48204443,264,0,264
342942805,264,16,280
355151947,264,29,293
802659122,264,7,271
822225433,264,13,277
874505142,264,2,266
874859443,264,2,266
1905253668,264,0,264
2339422032,264,5,269
2707571696,264,10,274
2775514122,264,26,290
2878480733,264,0,264
3750347244,264,14,278
4731588974,264,1,265
720612792210825216,264,4,268
52931083,263,10,273
176830279,263,13,276
484477723,263,30,293
489259203,263,2,265
893063894,263,0,263
2480765648,263,1,264
2507917171,263,71,334
2731134614,263,33,296
3225157877,263,8,271
3243616719,263,2,265
3356662759,263,13,276
3468586467,263,14,277
4266858777,263,3,266
17099193,262,18,280
54684146,262,0,262
64511694,262,6,268
469381281,262,1,263
620640900,262,103,365
2272778479,262,1,263
3375321073,262,6,268
703700133742034946,262,10,272
709383313983725568,262,7,269
771853675496996864,262,4,266
785925671776231424,262,1,263
39017735,261,5,266
49790780,261,2,263
2570950710,261,5,266
2747914606,261,2,263
754841199186354176,261,1,262
20675932,260,1,261
344322726,260,3,263
368720279,260,3,263
391259816,260,0,260
2183212596,260,1,261
3347181269,260,5,265
4490345654,260,1,261
712790533660352512,260,12,272
753274485017640960,260,1,261
761056167564980226,260,12,272
792358540832829441,260,0,260
13965492,259,3,262
24677438,259,4,263
289599235,259,3,262
1947900744,259,14,273
2261000927,259,13,272
2765857389,259,18,277
3741610341,259,2,261
703288106401705984,259,18,277
757390775176921088,259,0,259
54551143,258,0,258
145942291,258,0,258
466120645,258,3,261
880048238,258,10,268
2987516222,258,4,262
3018828006,258,41,299
3038933527,258,6,264
3098500169,258,6,264
3289045495,258,6,264
4885982967,258,5,263
706156588407529473,258,10,268
709235498376683520,258,1,259
55976150,257,0,257
245750555,257,11,268
275697166,257,5,262
589511830,257,15,272
1053562008,257,0,257
1681152000,257,6,263
3883907000,257,16,273
4399710327,257,0,257
756270243257823233,257,0,257
786901787596980224,257,1,258
796941448558051328,257,0,257
22420450,256,6,262
215293961,256,0,256
235798860,256,0,256
387813577,256,4,260
623313100,256,8,264
700286457,256,12,268
1109949931,256,6,262
3330485469,256,1,257
3352240999,256,6,262
3871576040,256,7,263
34991028,255,2,257
45049547,255,0,255
158838519,255,27,282
389297134,255,3,258
634595966,255,10,265
1524787770,255,1,256
2518021065,255,10,265
2562454358,255,1,256
2619163263,255,7,262
3318421381,255,5,260
703372083007463424,255,7,262
707662175926509568,255,1,256
788919646154088448,255,3,258
34755858,254,12,266
153283018,254,6,260
383906888,254,2,256
458411712,254,3,257
919914043,254,13,267
1410746617,254,4,258
1520617003,254,4,258
2334273306,254,0,254
2855136498,254,5,259
3309295093,254,10,264
3586652594,254,19,273
4418474957,254,0,254
723758122729250817,254,1,255
60198816,253,10,263
149286219,253,3,256
225937279,253,3,256
234365083,253,0,253
477864155,253,2,255
923885029,253,2,255
2543427014,253,4,257
2899880188,253,6,259
4435179915,253,6,259
24544802,252,5,257
60216046,252,0,252
75671794,252,3,255
196324855,252,6,258
537772034,252,6,258
808014258,252,14,266
1859409636,252,13,265
2582880294,252,4,256
2771860414,252,11,263
756902627510657024,252,3,255
228736760,251,10,261
330589117,251,6,257
828120944,251,4,255
942773174,251,11,262
1548975014,251,11,262
3265487640,251,2,253
703317145200025600,251,7,258
729866734815993856,251,26,277
41972448,250,0,250
48736766,250,2,252
275817058,250,1,251
325132826,250,0,250
374760130,250,8,258
389131962,250,9,259
1447261014,250,2,252
2218437631,250,13,263
2321302628,250,19,269
2500792297,250,13,263
2777807738,250,49,299
2922120687,250,13,263
2922556139,250,3,253
3548005397,250,11,261
18627161,249,2,251
55310647,249,4,253
59593456,249,1,250
72089435,249,0,249
1535596561,249,5,254
2428002088,249,0,249
2459340000,249,60,309
2779517050,249,9,258
4870772656,249,4,253
124314060,248,0,248
174142676,248,2,250
230254484,248,2,250
315994858,248,11,259
347462747,248,6,254
1854655627,248,8,256
2341214017,248,5,253
3258681192,248,0,248
3291764995,248,2,250
3408791968,248,11,259
3522274402,248,4,252
4237563432,248,11,259
4516746447,248,7,255
704303044662439936,248,8,256
706105772048908288,248,9,257
740272397371068417,248,7,255
789876171030732800,248,6,254
50484213,247,16,263
50948136,247,11,258
1231055906,247,5,252
1691006022,247,11,258
2172753872,247,11,258
